id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys,verdict,delta_chi2nu,Av_null,C_AGN,Av_geff,chi2nu_geff,alpha_AGN,ir_excess,group,fxb_full_05_7keV,offaxis_factor,sep_from_center_arcmin,ha_observed_um,ha_instrument,logMstar_best,logMstar_err,method,n_bands_used
15233,primer-cosmos-west,150.0597846244577,2.210537433565662,0.0245802961580654,0.0061539050843801,0.0291978840790701,0.017097719860016,0.0291092468206637,0.0055141525015742,,,0.0286354753199322,0.0082773424943296,-99.0,-99.0,0.0355100394454839,0.0045152125215145,,,0.017393327592234,0.008793726536344,0.0615077230538274,0.0042752063345274,,,0.3297034550161421,0.0033016372375143,0.2524105120463489,0.0037927968971572,0.2780348673064342,0.0074464027653861,-99.0,-99.0,0.3018627817108354,0.0048018581971375,0.0234674363333444,0.0124078944014685,0.0042246564726067,0.0105806389474976,,,0.0301877469433093,0.0116721786175972,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9860177,4.8592367,5.116281,0.8,0.1516809748714847,44.57811011339857,0.2912176797806733,-17.884340167219005,0.1132438209541,0.2911277234554291,0.3687514513731003,0.5336523890495299,73.24125319161953,92.76965482447171,134.25505918426606,Support,60.94,0.0,0.0346,0.0,437.28,1.012,8.5,Support,9.017696376011307e-15,3.01,5.67,3.93,NIRSpec (F100LP+G140H/F170LP+G235H),9.28,0.3,M_UV_relation,0
16152,primer-cosmos-west,150.12492421255888,2.21457222007294,0.1606286302374244,0.0056144461834906,-99.0,-99.0,0.2033033571137348,0.0057036983947704,,,0.1976999680625497,0.0130693417346332,0.1527125044843373,0.0255381703080531,0.1655027169473879,0.004766084490637,,,0.1607170534964303,0.0127743115435368,0.1947693976711648,0.0039418546882992,,,0.2615921803832756,0.0034185635859516,0.6823104549751153,0.0037164593540324,0.2619190840726518,0.0056573572300055,-0.0026894570166925,0.0040862219042045,0.5166209876429334,0.0048165599344615,0.0070206802402851,0.0120340098549395,0.0134195104773179,0.0071747996457679,,,0.0968397942590143,0.0069556133775415,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7143655,5.6783257,5.7690067,0.0,0.1542999322682307,44.632015296764145,0.1962477618130763,-20.602758286075225,0.115862778350845,0.6282516026496887,0.7045189440250397,0.7976528477668762,147.34477561573593,165.23186775265145,187.07469965500036,Support,1273.49,1.01,0.1332,0.0,932.73,0.751,3.12,Support,8.748106832110169e-15,2.92,5.54,4.41,NIRSpec (F100LP+G140H/F170LP+G235H),10.58,0.3,M_UV_relation,0
18540,primer-cosmos-west,150.06255912790388,2.2257225169163104,0.0014399263907652,0.0104705265682957,-99.0,-99.0,0.0119253908495754,0.0086391824464999,,,0.0254249062804945,0.0138004557752838,0.025881132704501,0.0259373876312022,0.0235101319218217,0.0070912560938597,,,0.0168210549927954,0.0120196364322352,0.0302793300679317,0.0068397353907782,,,0.0296208542197638,0.0040704262689423,0.0640022724133297,0.0070476500133369,-99.0,-99.0,-99.0,-99.0,0.1518324565794409,0.0075957983738155,0.001191991384742,0.0126151261029463,-0.0057091123787452,0.0095333625067359,,,0.0007660634890097,0.0127746489536777,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.933716,8.737921,9.696712,1.7000000000000002,0.1962812984963797,45.647219283664235,0.2989938293115067,-18.44357128546024,0.1578441445789948,0.4201981627941131,0.5905778110027313,0.8832042264938355,75.38624580738993,105.95344761289827,158.45250363270446,Neutral,-0.14,1.01,0.3765,1.0,4.91,0.01,6.46,Neutral,7.231556048149194e-15,2.41,4.75,6.52,MIRI (unlikely),10.27,0.3,M_UV_relation,0
21037,primer-cosmos-west,150.0777709920214,2.237528737405602,0.0167865676433949,0.0059140396053013,-99.0,-99.0,0.0111917173555216,0.0057937566370584,,,0.0216167462381786,0.0124923649976597,0.0134699630482422,0.0248977688460147,0.0140348338636526,0.004825816952716,,,0.0255447897994347,0.0108400122098271,0.0606136969491164,0.0040863076769725,,,0.2030602048909246,0.0027565064661501,0.1969998767654817,0.0026671195111849,0.2278495776434487,0.0051890553921467,-99.0,-99.0,0.2359730417165711,0.0042380780477867,-0.0023767169537518,0.0110921173445686,0.0182416376852948,0.0065164504759715,,,0.0110956280507433,0.0068908143543444,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4761047,4.402279,4.7394853,0.7000000000000001,0.185437211755627,44.30389823765816,0.342681494948419,-16.294338015678914,0.1470000578382428,0.301052006483078,0.3740747720003128,0.511585099697113,79.71000755127778,99.04435864493556,135.4531817819663,Support,150.29,0.07,0.0792,0.0,108.3,0.718,16.81,Support,5.7350817132052355e-15,1.91,3.82,3.59,NIRSpec (F100LP+G140H/F170LP+G235H),8.5,0.3,M_UV_relation,0
21620,primer-cosmos-west,150.06657057247196,2.2401842227240047,0.0179043028400766,0.0085975104282074,-99.0,-99.0,0.0218284101736417,0.0093311050108139,,,-0.0027157700290063,0.0183484683709047,0.0419800581961018,0.0240995144846391,0.0278040931979195,0.0075016158316893,,,0.0011429365297893,0.0163658670817087,0.0292459923215839,0.0061216093884953,,,0.0480122093872238,0.0033827366101601,0.0974664068327657,0.0032749320801173,0.1110632376082651,0.0080364017898408,-99.0,-99.0,0.1855806706908963,0.0064437088266681,0.0089094519225799,0.0127694539217132,-0.0037418977235547,0.0072534897554201,,,0.0168506506459798,0.0085068032589445,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.087144,7.838976,8.4188595,3.7,0.1584824669301996,46.67028967182568,0.1429844185996509,-19.353267915806512,0.1200453130128167,0.3470789968967437,0.4630411565303802,0.6881505322456359,66.39993869857162,88.58474492387647,131.65058550083745,Null wins,-24.37,3.56,0.5301,0.71,24.81,0.01,6.67,Null wins,5.785052678696473e-15,1.93,3.85,5.96,MIRI (unlikely),10.5,0.3,M_UV_relation,0
22379,primer-cosmos-west,150.07522099256468,2.2446800377985117,0.0205149815896724,0.00660280590049,-99.0,-99.0,0.0038368688464239,0.0063153356063654,,,0.0256091328257775,0.0141225628239495,0.0067821984808295,0.0131822946805665,0.018613375048126,0.0053257577360761,,,0.0356819176337214,0.0124276616968129,0.0265974156018306,0.0045182504979116,,,0.1018400351785493,0.0034864330823846,0.1870558042649236,0.0031569543312608,0.174119938895844,0.0057936290675784,-99.0,-99.0,0.1989237957899848,0.0046612244798616,0.0215315909008046,0.0128883562207229,0.0053145523496627,0.0069450645077227,,,0.0292696599739787,0.0067978245641439,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.734882,4.6806774,5.712509,0.9,0.1627891262994517,44.6734537338996,0.3369459987626821,-17.561898788827357,0.1627891262994527,0.3722483217716217,0.4940208345651626,0.6912012600898743,87.13613126121773,115.64072090795396,161.7968442153549,Null wins,-25.23,0.53,0.5135,0.0,76.54,0.01,10.69,Null wins,5.212902375930148e-15,1.74,3.44,4.42,NIRSpec (F100LP+G140H/F170LP+G235H),9.28,0.3,M_UV_relation,0
22483,primer-cosmos-west,150.11107591653396,2.2452699630502013,0.0179094845206591,0.0052280505076805,-99.0,-99.0,0.0249284072224384,0.0050797075828046,,,0.0370453271280775,0.0130922377229592,0.0611628404141526,0.0085451161186298,0.0418601668004091,0.0042179424327606,,,0.0477485211942589,0.0112230201793168,0.0415130210938407,0.0035378174714313,,,0.0618380473588511,0.0023627989363955,0.1278629291843725,0.0022429318217075,0.3201794260956375,0.0045477472768169,0.0047879427539979,0.0035309503614932,0.2322433261055171,0.0037075168958039,0.0126415193835721,0.012379284078969,0.0060395044034443,0.005652921996167,,,0.0096634913899544,0.0070593304005793,-0.0116494458791717,0.0072546337603871,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1354685,7.1039543,7.1671324,2.7,0.1517433684071576,46.02055555285152,0.3687302434951052,-19.278248675968435,0.1133062144897714,0.2670387864112854,0.3011146336793899,0.3913398158550262,55.19121548720446,62.23396554893685,80.88158426661005,Neutral,-0.01,3.51,0.3797,3.63,2.36,0.06,5.55,Neutral,5.321239058902167e-15,1.77,3.52,5.34,MIRI (unlikely),10.29,0.3,M_UV_relation,0
22702,primer-cosmos-west,150.06375987090527,2.2468025541453227,0.0610026445107045,0.0081520781786123,-99.0,-99.0,0.0789023337195875,0.0085475492549201,,,0.0866121245696553,0.0130684828266851,0.0638285292701218,0.0235697358268916,0.0983629248104045,0.0071876963824028,,,0.0657640644221571,0.0121098642879005,0.1211875346130015,0.0058992422465886,,,0.3703940223299694,0.0039574847881318,0.8788239094236157,0.0041416095351466,1.6041843015079775,0.0081808925457173,-99.0,-99.0,1.6509550620762117,0.0070916166774905,0.0005238544586608,0.0121160904975654,0.0122986386546486,0.0068373393892418,,,0.0483486439003468,0.0076027800547126,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4311905,5.3790793,5.478324,2.2,0.1509227727188409,46.060762945281866,0.2998205610132606,-19.493345197806313,0.1124856188014558,0.3802619564533234,0.4265928119421005,0.4880046093463898,91.6107154716864,102.77250209722588,117.56751012559216,Neutral,1.42,2.92,0.0516,3.05,41.87,0.01,16.78,Neutral,5.3742646530082475e-15,1.79,3.56,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),10.05,0.3,M_UV_relation,0
25633,primer-cosmos-west,150.12473224521966,2.262793626463721,0.0206567572393792,0.0038082987134916,-99.0,-99.0,0.0235441203697726,0.0037038416287054,,,0.0270927149295815,0.0135748049732049,0.0298042891207486,0.009429701459555,0.022411694292303,0.0030173331809928,,,0.0174194401622454,0.0115392866684694,0.0302650562473143,0.0025314755807239,,,0.05151817054067,0.0018707230902011,0.165449357745992,0.0019227637030057,0.2161569870947427,0.0035393006333548,0.001517565471555,0.0033091059835837,0.4007163020978865,0.0030948049360916,0.0115400483748384,0.0125338877850705,0.0065233820519625,0.0047115169782933,,,0.0053816839869915,0.0052655492719164,0.0120179891405775,0.0068557878146345,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.051051,6.892839,7.1214204,3.2,0.1417830461686577,46.34215799026494,0.3021873868563319,-18.84724525692404,0.1033458922512746,0.3168779158592224,0.3682446181774139,0.4427505409717559,65.96050678571446,76.65286982916518,92.16183457581364,Neutral,-1.76,4.17,0.1872,4.11,6.31,0.01,17.88,Neutral,4.7473937400078596e-15,1.58,3.05,5.28,NIRSpec (F100LP+G140H/F170LP+G235H),10.08,0.3,M_UV_relation,0
26495,primer-cosmos-west,150.11970344327588,2.267013026885495,0.0303919877954899,0.0035578755768557,-99.0,-99.0,0.0358414639746046,0.003536984293028,,,0.0196844719622223,0.0085447878099037,0.0203873792707681,0.0282660795720656,0.0379358632191581,0.0029407894090709,,,0.0264493244441253,0.0113380504669635,0.0472663637538298,0.002439318122721,,,0.2410056123661111,0.0022195827668695,0.5217188345956127,0.0024238792297721,0.4481944545454019,0.003774522702157,-0.0008296784073546,0.003280670746158,0.4836864613690539,0.0032120816032266,-0.0092199461449801,0.0116334135077474,0.0056182214107936,0.00431232438079,,,0.0325916204512212,0.0051803278016035,0.0149965436375743,0.0067837598409277,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.019624,4.9326096,5.3448973,1.8,0.1886515265171168,45.19626955507923,0.1928895855491114,-18.39281792602413,0.1502143725997307,0.2612196004390716,0.2818647474050522,0.3303362965583801,65.49957579551527,70.6762484733498,82.83025951370806,Weak,5.58,0.57,0.1394,0.69,1594.53,0.098,12.75,Support,4.329098098816815e-15,1.44,2.66,3.95,NIRSpec (F100LP+G140H/F170LP+G235H),9.5,0.3,M_UV_relation,0
28491,primer-cosmos-west,150.07802737195297,2.277624990798764,0.0369511872195349,0.005133493237073,-99.0,-99.0,0.0395417706914291,0.0049439722331849,,,0.0309684886269144,0.0114815373598477,0.0528172902501279,0.0134264148336386,0.0369712452976726,0.0041515675610293,,,0.0580856382533918,0.0103169774011092,0.0654837594018031,0.0035465950091396,,,0.0881579804938034,0.0032264885425211,0.2709028267478542,0.003139952548655,0.282525725461042,0.0063622690193339,-99.0,-99.0,0.4767846246713418,0.0054682651381009,0.0211610641823302,0.0155252316076272,-0.0025545430127862,0.007063244436564,,,0.0052269519324492,0.0068674601715616,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5851088,5.5770946,6.7469363,2.0,0.3007649713617042,45.3842027117874,0.3091551125287711,-18.859319987185717,0.2623278174443211,0.2868648111820221,0.3351462185382843,0.4311795020103454,68.10390085680001,79.56627634394629,102.36531255053174,Support,84.27,3.3,0.2584,2.93,4.77,0.01,12.9,Support,3.4345354570009126e-15,1.14,1.52,4.32,NIRSpec (F100LP+G140H/F170LP+G235H),9.81,0.3,M_UV_relation,0
28500,primer-cosmos-west,150.08282077961337,2.277725899482126,0.0123754523039463,0.0041590735272333,-99.0,-99.0,0.0216364166683281,0.0040851208137293,,,0.0174968990343307,0.0138075714372884,0.0157778482449106,0.0127159875084929,0.0176762112237641,0.0034306049847799,,,0.0174466806589762,0.0124672292358863,0.0205945886335075,0.0028340469777044,,,0.0498922979386423,0.0023484345410049,0.119473800798627,0.0022842436160451,0.3514829814242541,0.0046297685617031,-99.0,-99.0,0.2827961729428541,0.0038417168137002,-0.0004481642153285,0.0123807155662239,0.004399972330236,0.0066511597126527,,,0.0362896532615578,0.0060214657455375,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42897,5.4275904,8.876109,2.8000000000000003,0.5350214733686594,45.4485849337121,0.267629061864696,-17.950203707308827,0.4965843194512729,0.2726912796497345,0.3139107674360275,0.4094876337051391,65.70933081603854,75.64182650308877,98.67260303581917,Neutral,-0.01,4.26,0.0587,4.4,1.13,0.565,16.0,Neutral,3.369626321166387e-15,1.12,1.4,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),9.39,0.3,M_UV_relation,0
29372,primer-cosmos-west,150.1334399364472,2.2820779097467385,0.01654514343719,0.003483132914226,-99.0,-99.0,0.0187949237307109,0.0033627839642038,,,0.0215133578034256,0.0088003062252238,0.0354790481243354,0.0219931185841893,0.0240589473584446,0.0028199942580839,,,0.0132069119510631,0.0112611660255395,0.0197617998267153,0.0022740015824789,,,0.0311297961842055,0.0015713529371865,0.0541277775903546,0.0014972148574818,0.1237836107689995,0.0029182867382118,-99.0,-99.0,0.092713590022699,0.0023004179813073,-0.0052805439000574,0.0133654645758629,0.0067380289968118,0.0055167347152983,,,0.0102076258195408,0.0063795086666732,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3858166,5.341225,5.447109,2.2,0.1541679539237836,44.786274419203366,0.2870931401278344,-17.996768557475626,0.1157308000063981,0.3038956499099731,0.3878678679466247,0.566539134979248,73.53239698511456,93.85081376475873,137.08317507420273,Neutral,0.02,3.23,0.0949,3.36,1.77,0.886,3.85,Neutral,4.488519336436869e-15,1.5,2.82,4.19,NIRSpec (F100LP+G140H/F170LP+G235H),9.4,0.3,M_UV_relation,0
29568,primer-cosmos-west,150.1152256315934,2.2829874786923807,-0.0037342472015611,0.0058942553318136,-99.0,-99.0,0.0237060231940225,0.0058972143882763,,,0.0138956861781265,0.0133298570433528,0.0730953289469444,0.0312820522512166,0.0135168050322277,0.00486557498653,,,0.0242253324441221,0.0120208994716505,0.0329095566748101,0.0039886901352582,,,0.0654699894613217,0.002246605257346,0.1101039725030777,0.002090719435562,0.084712878108191,0.0040930684502818,-0.0114326937750566,0.0052118754120332,0.102321798516941,0.0033960556559883,-0.0092597820780322,0.0118765352050415,0.0138714855805191,0.0060253797949696,,,0.0174225010947008,0.0061280389299735,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3603206,4.087856,6.1488247,0.4,0.3780381345399327,43.789493448833255,0.2014948774048298,-17.5992457981102,0.3396009806225493,0.2862512707710266,0.3512226641178131,0.5128861165046692,76.69080914853029,94.09757458873746,137.40952544889686,Weak,9.24,0.43,0.4472,0.1,53.59,0.01,7.57,Support,3.624200226433217e-15,1.21,1.82,3.52,NIRSpec (F100LP+G140H/F170LP+G235H),9.04,0.3,M_UV_relation,0
30073,primer-cosmos-west,150.1326103028289,2.2854227065895474,0.0157748804629979,0.0035089630207005,-99.0,-99.0,0.0134667111710155,0.0033731355023089,,,0.0124963863840114,0.0087090116330459,0.0120307654660884,0.0213106229467347,0.0272484766504912,0.0028132327802176,,,0.0275297638173694,0.0111077307477253,0.0273776811064051,0.0023254585993202,,,0.0804842843844829,0.0017888574528887,0.1522409597016508,0.0018015906136131,0.1478568664706047,0.0031311360895552,-99.0,-99.0,0.1483744565906915,0.0025211716028872,0.0007464292901586,0.0134925576347228,0.0010220134317471,0.0056736959066372,,,0.0058076591490159,0.0056649522553144,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004138,5.7039375,6.137577,1.0,0.1281728548480559,44.683014487718935,0.2936697515419659,-17.97889680301398,0.0897357009306709,0.3109094405174255,0.3829225748777389,0.5063264083862304,70.98238034023036,87.42338542566257,115.59717722485776,Weak,7.58,0.52,0.5408,0.0,149.61,0.01,5.45,Support,4.367030033572963e-15,1.46,2.7,4.6,NIRSpec (F100LP+G140H/F170LP+G235H),9.51,0.3,M_UV_relation,0
30145,primer-cosmos-west,150.07916934420106,2.285735767865748,0.0294584933691112,0.0055718202974836,-99.0,-99.0,0.0446644768216903,0.0053671353733995,,,0.0288464441485449,0.013479793245336,0.0286108204146631,0.0260505599459648,0.0271329770197965,0.0044873191181092,,,0.029034677886729,0.0098744345804272,0.040233568525494,0.0037423494580469,,,0.0463362781349666,0.0023782601050727,0.107434426593648,0.0025168486434,0.0793286625607905,0.0047182658905395,-99.0,-99.0,0.1785351625685437,0.0039158835928691,-0.0126914844129312,0.0141643098303456,-0.004977689809489,0.0059690865299931,,,0.0031165997483837,0.0056908626641693,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6646295,5.6467953,5.681533,2.0,0.1516035394594376,44.970855688800285,0.1601921006445463,-18.653306715944915,0.1131663855420512,0.4811734080314636,0.6364274024963379,0.8548158740997314,113.37928280298772,149.96190821601851,201.42096199900377,Support,14.54,3.1,0.0003,3.01,4.19,2.5,6.58,Support,3.2163939760762247e-15,1.07,1.07,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.74,0.3,M_UV_relation,0
31319,primer-cosmos-west,150.05536979441715,2.2915888796288457,0.0611495026407472,0.0098908656912794,0.125200411021344,0.0153441671696869,0.1353546490639128,0.0101805537474386,,,0.1413994427107921,0.0143713166396685,0.1180399522670496,0.0132586695682946,0.1447580339479599,0.0091686876526192,,,0.1005125077200765,0.0107613574675709,0.1407496947416702,0.00704148044493,,,0.1518949633170145,0.005485052387956,0.373855656116817,0.0051148892299618,0.2320829092610578,0.0091726958755677,-99.0,-99.0,0.4927918206494132,0.0078364903991736,0.0094469035822576,0.013035973815606,-0.0102928529413605,0.010401273427125,,,0.0211017418204779,0.0070215966358796,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3338737,6.2657013,6.4166484,2.8000000000000003,0.1534365656677825,46.08403300701785,0.206922596361192,-20.343276521749207,0.1149994117504018,0.4937976288795471,0.5905783772468567,0.7049122905731201,109.4151815477333,130.8597623509306,156.19375577662092,Support,107.58,2.54,0.1645,1.11,14.77,0.63,3.4,Support,3.855949726377043e-15,1.29,2.14,4.81,NIRSpec (F100LP+G140H/F170LP+G235H),10.59,0.3,M_UV_relation,0
31661,primer-cosmos-west,150.05966497582264,2.2934374274151508,0.0478301004381941,0.0135591989177495,0.0652552923175765,0.0198955276576498,0.0716282104462924,0.013762899972651,,,0.0689261771438905,0.0205207991589475,0.0580401021658598,0.0157668183899944,0.0907542760863553,0.011537539425461,,,0.0547665776341057,0.0139669420274,0.104073434512343,0.0093653207301496,,,0.2466320398168903,0.0074555569561886,0.280892743742315,0.0071106835083713,0.3009443176746384,0.0127680493677514,-99.0,-99.0,0.3731279340534352,0.0108636848576711,0.0316950401723672,0.0181074407838871,0.0123301753587007,0.012652526251618,,,0.0388145451801698,0.0096592692448576,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4626226,4.215018,5.136214,0.5,0.2200534235916408,44.443539385589816,0.1625063316153709,-18.664583184144607,0.1816162696742562,0.3513631212711334,0.4614645689725876,0.6476006054878234,93.15856648157347,122.35028415048204,171.7014120366111,Support,16.99,0.97,0.3067,0.0,3.46,0.01,4.11,Support,3.649217168859847e-15,1.22,1.86,3.59,NIRSpec (F100LP+G140H/F170LP+G235H),9.51,0.3,M_UV_relation,0
32535,primer-cosmos-west,150.07197125377567,2.297260415195796,0.0803087414187168,0.0068495974245586,0.1949353147876527,0.0174074565583288,0.1196585601737152,0.0067837681727343,,,0.1323730393603865,0.0167473542272717,0.2272232733461813,0.0134319822610414,0.1062767045157801,0.0057886141761813,,,0.1618150389357296,0.0124597767336555,0.132498448406635,0.0048016672074155,,,0.2858067601310361,0.004167392554848,0.4311059802433917,0.0041445372647852,0.2827265020885377,0.0069713159568384,0.0217294768643312,0.0074538635427499,0.3174112312721148,0.0058330275399027,-99.0,-99.0,0.0352126280182114,0.0136953649583314,,,0.103047045536987,0.0079977300389434,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7491784,5.621197,5.821501,0.6000000000000001,0.1436628154871033,44.85069335495111,0.2210740745460426,-20.23449898226678,0.1052256615697171,0.2917317688465118,0.3503079116344452,0.4691515135765076,68.19738422543249,81.89057825756488,109.67234099263868,Null wins,-150.8,0.0,0.5401,0.0,481.7,0.178,2.99,Null wins,3.2241122502664104e-15,1.07,1.09,4.43,NIRSpec (F100LP+G140H/F170LP+G235H),10.43,0.3,M_UV_relation,0
33230,primer-cosmos-west,150.12923549364174,2.301743957339333,0.008525211605378,0.0038559605036509,-99.0,-99.0,0.0239850421799858,0.0037106937382083,,,0.0205816985491765,0.0104840422111735,0.0251079448400452,0.0208746067241587,0.0234851223250302,0.00309975161745,,,0.0119703605994209,0.0109057796778074,0.0242659496121139,0.0025508521809814,,,0.066191430709119,0.0017871303018242,0.0843964721348578,0.0017115937570054,0.0695770030979996,0.0031794845931621,0.0005987517973247,0.0037160110976246,0.071919217596356,0.002538527089182,-99.0,-99.0,0.0119534136219711,0.0047642835815227,,,0.0177614825456954,0.0047451666926289,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7521863,4.4626517,4.79407,0.2,0.1066350864431312,43.693428344647614,0.1301046514987828,-17.610550643974662,0.0681979325257469,0.3095353162288666,0.3999940454959869,0.5889745545387267,79.7043229890013,102.99714741537544,151.6590051797132,Weak,4.03,0.0,0.1357,0.0,41.02,0.76,3.06,Support,4.039489289889878e-15,1.35,2.35,3.78,NIRSpec (F100LP+G140H/F170LP+G235H),9.12,0.3,M_UV_relation,0
36162,primer-cosmos-west,150.12915260684125,2.3158154162345532,0.0306232376067614,0.0047836234077629,-99.0,-99.0,0.064326786687109,0.0046897374830201,,,0.0536355148187487,0.0150598370057227,0.0226736926880505,0.0286470372995412,0.0783277263996637,0.0039766702424182,,,0.0453560783256195,0.0112519647053202,0.1002978316426929,0.0032595152709937,,,0.1482221509624306,0.0023642695904652,0.4433572081097617,0.0026342443890818,0.1615088637310315,0.0038267658525482,-0.0083704023839034,0.0045017406679342,0.3434540238897118,0.0033378003806123,-99.0,-99.0,-0.0068637080681755,0.0056086738525101,,,0.0226358011030118,0.0069338255074494,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.410995,6.3461018,6.469876,0.5,0.1509191486591615,44.8032159489097,0.1937738280172946,-19.568531734170097,0.1124819947417758,0.5447060990333558,0.6067659556865692,0.6751433515548706,119.8671287086924,133.52391874334594,148.57093607224314,Support,1203.03,1.01,0.1701,0.0,814.02,0.468,4.38,Support,4.201883491249229e-15,1.4,2.53,4.86,NIRSpec (F100LP+G140H/F170LP+G235H),10.27,0.3,M_UV_relation,0
42656,primer-cosmos-west,150.07778985191382,2.3503723579227365,0.0722003595550328,0.0046991193237924,-99.0,-99.0,0.1047807906451788,0.004591444578096,,,0.0918317646552536,0.0143588842892398,0.0961021903085738,0.0250914112751188,0.0884484564663009,0.0038450477464545,,,0.0890889044325521,0.0120100813263232,0.0934358455481615,0.0032162359310289,,,0.1076222686640663,0.0027417980780056,0.2566041212041288,0.0026205297885518,0.1424509434422551,0.0044947166180098,0.006648519839568,0.0071364815533852,0.2898292024245669,0.003808885754645,-99.0,-99.0,-0.0055744519983579,0.0066880191800591,,,0.0544253544137467,0.0062820020975313,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6853933,5.6423965,5.694129,3.9,0.146869026926415,46.260879845907674,0.3771188657108685,-19.814370654938724,0.1084318730090299,0.483007024526596,0.5826111137866974,0.706486566066742,113.58912274871696,137.01309082108364,166.14497346478217,Support,261.18,2.06,0.1095,0.0,11.79,0.823,3.28,Support,4.813196306161584e-15,1.6,3.11,4.39,NIRSpec (F100LP+G140H/F170LP+G235H),10.24,0.3,M_UV_relation,0
